town,page,page2,url,num,url_num
Wolfratshausen,487,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454649,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454649
Woltershausen,701,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454863,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454863
Worms,736,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454898,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454898
Würzburg,742,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454904,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454904
Wuppertal,737,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454899,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454899
Wurzen,745,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454907,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454907
Wustermark,746,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454908,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454908
Wyhlen,747,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454909,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454909
Zeitz,748,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454910,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454910
Zella-Mehlis,749,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454911,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454911
Zeulenroda,751,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454913,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454913
Zittau,752,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454914,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454914
Zoppot,754,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454916,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454916
Zschopau,754,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454916,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454916
Zweibrucken,754,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454916,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454916
Zwickau,755,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454917,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454917
